id,Title,Content,SKU,"Product Type","Parent Product ID","Товар Pr Type","Product Attributes","Категории товаров",Price,"Image URL"
44,"Ролл с лососем","Маки ролл с лососем 155гр\8 шт",,simple,0,,,Роллы,209,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_лососем.png
46,"Сет для двоих","Ролл с лососем, Ролл с огурцом, Филадельфия с лососем, Калифорния с креветкой, 865 гр",,simple,0,,,Сеты,799,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-8.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-4.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-5.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-6.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-7.png
48,Гамбургер,"Булка для гамбургеров, котлета из говядины, кетчуп, огурцы маринованные",,simple,0,,,Бургеры,189,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/гамбургер-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/гамбургер_2-—-копия.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/гамбургер_2-—-копия-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/-e1579331255939.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/гамбургер-1.png
50,"Coca-Cola (1л)","Великий безалкогольный напиток нации!",,simple,0,,,Напитки,99,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/cola.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кола.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кола-5.png
53,"Стручковая фасоль","0,050гр",,simple,0,,,Добавки,40,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/стручковая-фасоль-2.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/стручковая-фасоль.jpg
90,Помидоры,"0,050гр",,simple,0,,,Добавки,40,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/помидоры-2.jpg
91,Курица,"0,050гр",,simple,0,,,Добавки,60,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/курица-2.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/бекон-2.jpg
92,Бекон,"0,050гр",,simple,0,,,Добавки,70,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/бекон-1.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/бекон.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ветчина.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/грибы.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/дор-блю.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/курица-1.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/моцарелла.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/пармезан.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/перец.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/помидоры-1.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/салями-1.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/стручковая-фасоль-1.jpg|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/фета.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/вода2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кола-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/соки-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/pepsi.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/sprite.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/гамбургер_2-—-копия-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/фирменный_1-—-копия-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/чизбургер_1-—-копия.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/шеф_бургер_1-—-копия.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/4_стихии-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/4сыра.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Вегетарианская.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Маргарита-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Морская.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Мужской-сезон.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Пепперони.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Пицца-чили-.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Цезарь.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Чикен.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/BBQ.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/зеленый_дракон.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кайсо_футомаки-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/калифорния_с_лососем.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/калифорния_с_угрем.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/калифорния_снежный_краб.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/красный_дракон.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_васаби.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_вегетерия.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_гинза.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_императорский.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_кани_спайси.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_лососем-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_мидиями.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_огурцом.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_угрем_и_огурцом.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_спайси_лосось_с_авокадо.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_темпура_креветка.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_темпура_лосось.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Ролл_темпура_угорь.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_фудзияма.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/филадельфия_с_лососем.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/филадельфия_с_угрем.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/филадельфия_тобико.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/якудза.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/smoke_ролл.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-двоих-3.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-друзей.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-кхалиси-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/темпура-сет.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет_филадельфия.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_сет.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет_банзай.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченная_креветка.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_лосось.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_угорь.png
161,"Болгарский перец","0,050гр",,simple,0,,,Добавки,50,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/перец-1.jpg
162,Фета,"0,050гр",,simple,0,,,Добавки,60,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/фета-1.png
163,Салями,"0,050гр",,simple,0,,,Добавки,60,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/салями-2.jpg
164,Грибы,"0,050гр",,simple,0,,,Добавки,50,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/грибы-1.png
165,"Дор блю","0,050гр",,simple,0,,,Добавки,120,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/дор-блю-1.jpg
166,Моцерелла,"0,100гр",,simple,0,,,Добавки,100,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/моцарелла-1.jpg
167,Пармезан,"0,050гр",,simple,0,,,Добавки,60,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/пармезан-1.jpg
168,Ветчина,"0,050гр",,simple,0,,,Добавки,70,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ветчина-1.jpg
170,"Coca-cola(0,5)","Великий безалкогольный напиток нации!",,simple,0,,,Напитки,69,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/cola.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кола-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta-3.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кола-3.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кола-4.png
171,Fanta(1л),Fanta.Вливайся!,,simple,0,,,Напитки,99,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta-5.png
172,"Fanta(0,5л)",Fanta.Вливайся!,,simple,0,,,Напитки,69,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta-5.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/fanta-4.png
173,Pepsi(1л),,,simple,0,,,Напитки,99,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/pepsi-4.png
175,"Pepsi(0,5л)",,,simple,0,,,Напитки,69,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/pepsi-4.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/pepsi-1.png
176,Sprite(1л),,,simple,0,,,Напитки,99,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/sprite-3.png
178,"Sprite(0,5)",,,simple,0,,,Напитки,69,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/sprite-3.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/sprite-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/sprite-2.png
179,"Соки в ассортименте(1л)",,,simple,0,,,Напитки,109,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/соки-3.png
181,"Соки в ассортименте(0,2л)",,,simple,0,,,Напитки,23,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/соки-2.png
182,"Вода газ./не газ.(0,5л)",,,simple,0,,,Напитки,35,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/water.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/вода2-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/вода2-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/вода2-3.png
184,"Сет для друзей","Филадельфия с лососем, Калифорния со снежным крабом, Гинза, Фудзияма, Калифорния с креветкой, Спаси лосось с авокадо, Ролл с угрем и огурцом (1755 гр)",,simple,0,,,Сеты,1849,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-друзей-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-для-друзей-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/для-друзей.png
185,"Сет Кхалиси","Зеленый дракон, Красный дракон, Филадельфия с угрем (940 гр)",,simple,0,,,Сеты,1119,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-кхалиси-3.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет-кхалиси-2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кхалиси.png
186,"Темпура Сет","Темпура лосось, Темпура креветка, Темпура угорь (945 гр)",,simple,0,,,Сеты,879,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/темпура-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/темпура-сет-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/темпура.png
187,"Сет Филадельфия","Филадельфия лосось, Филадельфия угорь, Филадельфия тобико ",,simple,0,,,Сеты,949,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет_филадельфия-1.png
188,"Запечённый сет","Запечённый лосось, Запечённая креветка,Запечённый угорь",,simple,0,,,Сеты,1049,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_сет-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный-сет.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_сет2.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_сет2-1.png
189,"Сет Банзай","Филадельфия тобико,Якудза, Ролл Спайси,Ролл васаби,Каникулы спайси",,simple,0,,,Сеты,1149,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/сет_банзай-2.png
190,"Ролл Спайси Лосось с авокадо","Пикантный маки ролл с лососем авокадо и соусом Ким чи (165гр\8шт)",,simple,0,,,Роллы,209,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_спайси_лосось_с_авокадо.png
191,"Ролл с мидиями","Маки ролл с запечными в маринаде мидиями и соусом спайси (155гр\ 8шт)",,simple,0,,,Роллы,169,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_мидиями.png
192,"Ролл кани спайси","Маки ролл со снежным крабом и соусом спайси (145гр\8шт)",,simple,0,,,Роллы,169,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_кани_спайси.png
193,"Ролл с угрем и огурцом","Маки ролл с копченым угрем, огурцом, соусом унаги и жареным кунжутом (180гр\8шт)",,simple,0,,,Роллы,299,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_угрем_и_огурцом.png
194,"Филадельфия с лососем","Ролл со сливочным сыром, огурцом, икрой летучей рыбы и лососем (285гр\8шт)",,simple,0,,,Роллы,319,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/филадельфия_с_лососем.png
195,"Филадельфия с угрем","Ролл со сливочным сыром, огурцом, икрой летучей рыбы , копченым угрем, соусом унаги и жареным кунжутом (305гр)",,simple,0,,,Роллы,449,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/филадельфия_с_угрем.png
196,"Филадельфия тобико","Ролл со сливочным сыром,огурцом,лососем м\с и икрой летучей рыбы (280 гр.)",,simple,0,,,Роллы,349,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/филадельфия_тобико.png
198,"Калифорния с Лососем","Ролл с лососем м\c, японским майонезом, огурцом,авокадо и икрой летучей рыбы ( 270гр\8шт)",,simple,0,,,Роллы,339,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/калифорния_с_лососем-1.png
199,"Калифорния снежный краб","Ролл со снежным крабом, японским майонезом, огурцом,авокадо и икрой летучей рыбы (270гр\8шт)",,simple,0,,,Роллы,269,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/калифорния_снежный_краб-1.png
200,"Калифорния с угрем","Ролл с копченым угрем, японским майонезом, огурцом, авокадо и икрой летучей рыбы (285гр\8шт)",,simple,0,,,Роллы,379,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/калифорния_с_угрем-1.png
201,"Красный дракон","Ролл с копченым угрем, лососем м\с, сливочным сыром, салатом чука, икрой летучей рыбы, огурцом и японским майонезом(315гр\8шт)",,simple,0,,,Роллы,489,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/красный_дракон-1.png
202,"Зеленый дракон","Ролл с копченым угрем, лососем м\с, сливочным сыром, салатом чука, икрой летучей рыбы, огурцом, авокадо, соусом унаги и жареным кунжутом (320 гр\8шт)",,simple,0,,,Роллы,399,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/зеленый_дракон-1.png
203,"Ролл Фудзияма","Ролл с двумя видами икры летучей рыбы, запеченым лососем, сливочным сыром и огурцом (290 гр\8шт)",,simple,0,,,Роллы,359,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_фудзияма-1.png
204,"Smoke ролл","Ролл с копченым лососем, сливочным сыром, авокадо (280 гр\8шт)",,simple,0,,,Роллы,309,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/smoke_ролл-1.png
205,"Кайсо Футомаки","Ролл с запечным лососем, сливочным сыром, морковью, авокадо, икрой летучей рыбы, салатом чука и ореховым соусом (285\8шт)",,simple,0,,,Роллы,329,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/кайсо_футомаки-2.png
208,Якудза,"Пикантный ролл с запечеными мидиями, огурцом, авокадо, соусом спайси и перцем Чили ( 265гр\8шт)",,simple,0,,,Роллы,319,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/якудза.png
209,"Ролл Васаби","Ролл с лососем м\с, тигровыми креветками, сливочным сыром, авокадо и икрой летучей рыбы с васаби (300гр\8шт)",,simple,0,,,Роллы,379,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_васаби-1.png
210,"Ролл Гинза","Футомаки ролл с тигровыми креветками, авокадо, сливочным сыром, лососем м\с и красной икрой (325гр\8шт)",,simple,0,,,Роллы,519,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_гинза-1.png
211,"Ролл Вегетерия","Футомаки ролл с морковью, авокадо, сладким перцем, томатами и огурцом(290 гр\8шт)",,simple,0,,,Роллы,249,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_вегетерия-1.png
212,"Ролл императорский","Ролл лососем м\с, тигровыми креветками, сливочным сыром, авокадо, огурцом и икрой летучей рыбы (320 гр\8шт)",,simple,0,,,Роллы,389,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_императорский-1.png
214,"Ролл Темпура лосось","Жареный с сухарях Панно ролл с лососем м\с, сливочным сыром, икрой летучей рыбы и листьями салата(315гр\8шт)",,simple,0,,,Роллы,319,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_темпура_лосось-1.png
215,"Ролл Темпура креветка","Жареный в сухарях Панно ролл с тигровыми креветками, сливочным сыром, икрой летучей рыбы и листьями салата (315гр\8шт)",,simple,0,,,Роллы,309,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_темпура_креветка-1.png
216,"Ролл Темпура угорь","Жареный с сухарях Панно ролл с копченым угрем, сливочным сыром, икрой летучей рыбы и листьями салата (315гр\8шт)",,simple,0,,,Роллы,419,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Ролл_темпура_угорь-1.png
217,"Ролл с огурцом","Маки ролл с огурцом (155гр\8шт)",,simple,0,,,Роллы,129,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/ролл_с_огурцом-1.png
218,"Запеченный угорь","Отличный ролл с угрем авокадо и лососем, панированный в кунжуте под соусом унаги",,simple,0,,,Роллы,499,http://worlddelete.ru/risitesto/wp-content/uploads/2020/02/запеченный-угорь.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_угорь-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный-угорь.png
220,"Запеченный лосось","Вкуснейший запеченный лосось, панированный в икре тобико, под вкусным сырным кремом",,simple,0,,,Роллы,399,http://worlddelete.ru/risitesto/wp-content/uploads/2020/02/запеченный-лосось.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный_лосось-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченный-лосось.png
222,"Запеченная креветка","Ролл с креветкой, авокадо, снежным крабом под сырно-соевым кремом, панированный в икре тобико",,simple,0,,,Роллы,319,http://worlddelete.ru/risitesto/wp-content/uploads/2020/02/запеченная-креветка.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченная_креветка-1.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/запеченная-креветка.png
224,Фирменная,"Пицца на красном соусе с охотничьими колбасками, ветчиной, кур.филе, помидорами, луком Ялта ",,simple,0,,,Пицца,599,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/фирменная_1.png
226,"Чикен Чиз","Пицца на белом соусе,сырном соусе с грибами, кур.филе и помидорами",,simple,0,,,Пицца,519,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/чикен_чиз2.png
228,Маргарита,"Пицца на красном соусе с сыром моцарелла и томатами",,simple,0,,,Пицца,339,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Маргарита-3.png|http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Маргарита-2.png
229,"4 стихии","Пицца на красном соусе с сыром моцарелла, запечной курицей, грибами, томатами, ветчиной, салями, дор блю, Фетой, ялтинским луком, беконом,охотн колбасками",,simple,0,,,Пицца,599,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/4_стихии-3.png
230,Чикен,"Пицца на красном соусе с запеченным куриным филе, шампиньонами, болгарским перцем, томатами и сыром моцарелла",,simple,0,,,Пицца,499,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Чикен-1.png
231,"Мужской сезон","Пицца на красном соусе с сыром моцарелла, помидорами, салями, ветчиной, беконом, охотн. Колбасками и луком Ялта",,simple,0,,,Пицца,569,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Мужской-сезон-1.png
232,Пепперони,"Пицца на красном соусе с салями, сыром моцарелла и маслинами",,simple,0,,,Пицца,479,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Пепперони-1.png
233,BBQ,"Пицца на красном соусе с запеченным куриным филе, ветчиной, болгарским перцем, ялтинским луком, сыром моцарелла и соусом Барбекю",,simple,0,,,Пицца,519,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/BBQ-1.png
236,Морская,"Пицца на красном соусе с креветками, кальмарами, мидиями, лососем, сыром моцарелла, свежими томатами, листьями салата и лимоном",,simple,0,,,Пицца,749,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/Морская-2.png
238,"4 Сыра","Пицца на белом соусе с сырами моцарелла, фета, дор блю, пармезан",,simple,0,,,Пицца,549,http://worlddelete.ru/risitesto/wp-content/uploads/2019/08/4сыра-1.png
